user_id,signup_date,signup_channel,age,country,experiment_group,funnel_stage
1900,2026-03-05,Referral,56,India,B,Feature Adoption
1901,2025-11-26,Organic Search,44,United States,B,Renewal
1902,2025-11-11,LinkedIn,46,Canada,B,Feature Adoption
1903,2025-07-28,Organic Search,39,Germany,A,Signup
1904,2026-02-15,Google Ads,28,United Kingdom,A,Subscription
1905,2025-08-26,Email Campaign,39,United Kingdom,B,Subscription
1906,2025-07-11,Referral,63,United States,B,Feature Adoption
1907,2026-04-10,Organic Search,31,United States,B,Feature Adoption
1908,2025-09-19,Referral,63,United States,B,Renewal
1909,2026-01-08,Organic Search,64,United States,B,Signup
1910,2025-07-11,LinkedIn,50,United Kingdom,B,Subscription
1911,2025-09-19,Organic Search,58,United States,A,Feature Adoption
1912,2025-11-17,LinkedIn,42,Australia,A,First Login
1913,2025-11-16,Referral,50,United States,A,Subscription
1914,2026-01-29,Organic Search,52,Germany,A,First Login
1915,2026-04-28,LinkedIn,56,United States,A,Subscription
1916,2026-02-03,Google Ads,35,United States,B,Feature Adoption
1917,2026-04-22,Google Ads,23,United States,B,Subscription
1918,2025-11-20,Google Ads,52,India,A,Feature Adoption
1919,2026-03-12,LinkedIn,52,India,A,Feature Adoption
1920,2026-04-22,Email Campaign,32,United States,B,Subscription
1921,2025-08-25,LinkedIn,58,United States,A,Email Verification
1922,2025-09-25,Organic Search,55,India,B,Feature Adoption
1923,2026-02-28,Google Ads,32,Australia,B,Subscription
1924,2026-01-27,Organic Search,27,United States,B,Subscription
1925,2026-01-25,Referral,31,United States,A,Subscription
1926,2026-04-06,Google Ads,33,India,B,Subscription
1927,2026-03-21,Google Ads,64,Germany,B,Feature Adoption
1928,2025-08-09,Google Ads,28,France,A,First Login
1929,2025-10-10,Google Ads,20,India,A,Feature Adoption
1930,2026-03-26,Google Ads,53,Germany,B,Signup
1931,2025-08-30,Google Ads,61,United States,B,Feature Adoption
1932,2026-01-07,Google Ads,36,United States,A,Feature Adoption
1933,2026-01-07,Google Ads,47,United States,B,Feature Adoption
1934,2025-09-08,Organic Search,48,Germany,B,Subscription
1935,2025-09-15,Google Ads,18,India,B,Feature Adoption
1936,2025-08-18,Google Ads,21,United States,A,Feature Adoption
1937,2025-08-04,Google Ads,32,United Kingdom,B,Signup
1938,2025-10-07,Organic Search,45,Australia,A,Feature Adoption
1939,2026-01-23,Email Campaign,59,United Kingdom,A,Email Verification
1940,2025-09-17,Organic Search,29,United States,B,Feature Adoption
1941,2026-03-25,Google Ads,39,France,A,Renewal
1942,2025-11-19,Email Campaign,57,Germany,A,Feature Adoption
1943,2025-09-25,Organic Search,31,United States,B,Renewal
1944,2025-09-14,Organic Search,18,Canada,B,Renewal
1945,2025-07-27,Organic Search,45,Australia,A,Feature Adoption
1946,2026-03-14,LinkedIn,43,United States,B,Feature Adoption
1947,2026-02-28,Google Ads,38,Australia,A,Renewal
1948,2025-10-18,Email Campaign,35,India,A,Subscription
1949,2026-04-13,Google Ads,34,Germany,A,Feature Adoption
1950,2026-02-08,LinkedIn,41,United States,A,Subscription
1951,2025-12-25,LinkedIn,53,United States,A,Renewal
1952,2025-10-06,Google Ads,65,United States,A,Feature Adoption
1953,2026-01-01,Google Ads,37,United States,B,Renewal
1954,2025-11-07,Google Ads,35,United States,B,Feature Adoption
1955,2026-03-03,Google Ads,63,India,B,Subscription
1956,2026-04-19,Referral,48,India,A,Feature Adoption
1957,2026-03-09,Organic Search,59,Germany,A,Subscription
1958,2025-07-20,Google Ads,63,United Kingdom,B,Subscription
1959,2025-09-06,Organic Search,25,Australia,B,Subscription
1960,2025-08-01,Organic Search,35,India,A,Feature Adoption
1961,2025-07-09,Organic Search,38,Germany,A,Feature Adoption
1962,2026-04-27,LinkedIn,18,United States,A,Feature Adoption
1963,2025-08-01,Organic Search,50,Australia,B,Feature Adoption
1964,2025-09-27,Google Ads,30,United States,A,Feature Adoption
1965,2025-07-02,Organic Search,25,United Kingdom,B,Subscription
1966,2025-08-14,Google Ads,25,Canada,A,Feature Adoption
1967,2025-08-14,Organic Search,19,United Kingdom,A,Subscription
1968,2025-10-20,LinkedIn,64,Canada,A,Feature Adoption
1969,2025-10-06,LinkedIn,37,Germany,B,Subscription
1970,2025-09-30,Organic Search,44,United Kingdom,B,Feature Adoption
1971,2025-10-11,Organic Search,62,United States,B,Feature Adoption
1972,2025-12-29,Google Ads,59,United States,A,Subscription
1973,2025-09-26,Organic Search,42,Australia,B,Subscription
1974,2026-02-08,Organic Search,36,Australia,B,Subscription
1975,2026-03-15,Google Ads,35,Germany,B,Renewal
1976,2025-11-10,Organic Search,25,United States,A,Feature Adoption
1977,2026-03-01,Organic Search,41,United Kingdom,A,Subscription
1978,2025-07-18,Organic Search,40,United States,A,Signup
1979,2026-02-01,Google Ads,24,United States,B,Feature Adoption
1980,2025-09-22,Google Ads,19,United States,B,Subscription
1981,2026-04-30,Google Ads,43,Canada,B,Feature Adoption
1982,2026-01-08,LinkedIn,43,Canada,B,Renewal
1983,2025-10-28,LinkedIn,50,India,B,Subscription
1984,2025-11-15,Email Campaign,19,Canada,B,Feature Adoption
1985,2025-12-01,Referral,51,India,B,Renewal
1986,2025-09-10,Organic Search,21,United States,A,Feature Adoption
1987,2025-09-11,Referral,28,Canada,B,Subscription
1988,2025-10-11,Referral,23,United States,B,Renewal
1989,2026-02-09,Organic Search,61,United States,A,Subscription
1990,2025-07-03,Google Ads,48,United States,A,Feature Adoption
1991,2025-10-17,Referral,47,Germany,A,Subscription
1992,2025-08-19,Google Ads,26,United States,B,Feature Adoption
1993,2025-11-22,Referral,45,Germany,A,Feature Adoption
1994,2025-12-25,Google Ads,55,Germany,B,Renewal
1995,2025-09-30,LinkedIn,39,United States,A,Signup
1996,2026-01-20,Referral,26,United Kingdom,B,First Login
1997,2025-12-02,Google Ads,59,United States,B,Feature Adoption
1998,2025-12-07,Google Ads,20,Australia,B,Renewal
1999,2025-09-30,Organic Search,24,Germany,B,Feature Adoption
2000,2025-08-21,LinkedIn,18,Canada,B,Feature Adoption
2001,2026-03-17,Google Ads,49,Canada,A,Subscription
2002,2026-02-02,LinkedIn,34,United States,A,First Login
2003,2026-02-16,Google Ads,63,France,B,Subscription
2004,2026-01-03,Organic Search,45,United States,A,Feature Adoption
2005,2025-08-10,Organic Search,63,United States,A,Feature Adoption
2006,2026-02-18,Google Ads,20,Canada,B,Subscription
2007,2026-01-04,Organic Search,41,United Kingdom,B,Feature Adoption
2008,2025-11-29,LinkedIn,35,United States,B,Feature Adoption
2009,2025-07-09,Google Ads,20,United States,A,Feature Adoption
2010,2025-07-19,Google Ads,29,United States,B,Feature Adoption
2011,2025-09-13,LinkedIn,35,Canada,B,Subscription
2012,2025-11-02,Referral,64,India,A,Feature Adoption
2013,2025-07-21,Organic Search,27,United States,A,Subscription
2014,2025-08-21,Google Ads,23,India,B,Subscription
2015,2025-12-02,Google Ads,65,United States,B,Subscription
2016,2025-08-10,Referral,25,Canada,A,Feature Adoption
2017,2025-12-03,LinkedIn,33,United Kingdom,A,Signup
2018,2026-04-20,Google Ads,45,France,B,Subscription
2019,2025-10-04,Organic Search,56,Germany,B,Feature Adoption
2020,2025-11-23,Organic Search,19,Canada,A,Subscription
2021,2025-11-18,Organic Search,58,United Kingdom,B,Feature Adoption
2022,2025-07-10,LinkedIn,57,United States,B,Subscription
2023,2026-02-21,Google Ads,39,United Kingdom,A,Feature Adoption
2024,2026-04-12,Organic Search,40,United States,A,First Login
2025,2026-03-13,Organic Search,61,Germany,B,Subscription
2026,2026-04-19,Email Campaign,53,United Kingdom,A,Email Verification
2027,2026-03-29,Google Ads,38,United States,B,Subscription
2028,2025-09-18,LinkedIn,40,United States,A,Feature Adoption
2029,2025-07-12,LinkedIn,65,United States,B,Feature Adoption
2030,2026-04-02,Organic Search,25,United Kingdom,B,Feature Adoption
2031,2025-08-26,Google Ads,28,United States,A,Renewal
2032,2026-01-22,Google Ads,31,United States,B,Subscription
2033,2025-12-11,LinkedIn,60,United Kingdom,A,Renewal
2034,2025-12-10,Google Ads,32,United Kingdom,A,Feature Adoption
2035,2026-02-23,Organic Search,28,India,A,Feature Adoption
2036,2025-11-25,Organic Search,47,Australia,A,Subscription
2037,2025-08-20,Google Ads,44,Germany,B,Subscription
2038,2025-10-23,Organic Search,23,United Kingdom,A,Subscription
2039,2025-07-12,Organic Search,54,United States,A,Subscription
2040,2026-01-06,Organic Search,59,United Kingdom,B,Subscription
2041,2025-10-07,Referral,41,United States,A,Feature Adoption
2042,2026-02-27,Email Campaign,38,India,B,First Login
2043,2025-07-16,Organic Search,33,Canada,A,Feature Adoption
2044,2025-11-01,LinkedIn,50,India,A,Subscription
2045,2025-12-17,Referral,33,India,B,Renewal
2046,2025-07-04,LinkedIn,44,Germany,A,Renewal
2047,2026-01-14,Organic Search,34,Canada,A,Feature Adoption
2048,2026-03-31,LinkedIn,64,Canada,B,Renewal
2049,2025-07-21,Google Ads,50,Germany,A,Feature Adoption
2050,2025-09-02,Organic Search,55,Australia,A,First Login
2051,2025-09-25,Google Ads,27,Germany,A,Subscription
2052,2025-10-16,Organic Search,62,United States,B,Renewal
2053,2026-03-09,LinkedIn,39,France,B,Subscription
2054,2026-02-16,LinkedIn,56,United Kingdom,B,Feature Adoption
2055,2026-03-25,Organic Search,41,United States,A,Subscription
2056,2025-12-05,Email Campaign,58,United States,B,Subscription
2057,2025-11-28,Organic Search,26,Australia,B,Feature Adoption
2058,2026-01-13,Organic Search,31,United States,A,First Login
2059,2025-07-07,Organic Search,65,Germany,A,Feature Adoption
2060,2026-03-02,LinkedIn,40,United States,A,Feature Adoption
2061,2026-03-14,Organic Search,49,United States,A,Renewal
2062,2026-03-04,Organic Search,18,India,A,Email Verification
2063,2025-10-24,Organic Search,35,United States,A,Subscription
2064,2025-08-31,LinkedIn,47,United States,A,Feature Adoption
2065,2025-07-07,Referral,51,Australia,A,Subscription
2066,2026-01-03,LinkedIn,24,United States,A,Feature Adoption
2067,2025-11-16,Google Ads,65,United Kingdom,A,Email Verification
2068,2025-07-29,Google Ads,33,United Kingdom,B,Subscription
2069,2025-11-03,Organic Search,29,Germany,B,Subscription
2070,2026-04-09,Organic Search,64,Germany,A,Email Verification
2071,2025-09-06,Google Ads,32,United States,B,Renewal
2072,2026-03-02,Google Ads,21,United Kingdom,B,Subscription
2073,2025-10-09,Google Ads,48,Canada,B,Subscription
2074,2025-10-19,Google Ads,18,United States,A,Renewal
2075,2025-08-27,LinkedIn,59,Canada,B,Renewal
2076,2026-02-19,Email Campaign,44,United States,A,Feature Adoption
2077,2025-09-29,Organic Search,36,Canada,A,Feature Adoption
2078,2026-03-30,Organic Search,53,United States,A,Feature Adoption
2079,2025-08-27,Email Campaign,49,India,B,Renewal
2080,2026-03-18,Google Ads,22,United States,A,Subscription
2081,2025-08-18,Email Campaign,58,Canada,A,Subscription
2082,2025-10-08,LinkedIn,31,France,B,Feature Adoption
2083,2026-03-29,Google Ads,57,Germany,B,Subscription
2084,2025-12-13,Organic Search,28,France,A,Feature Adoption
2085,2025-09-19,Organic Search,48,United Kingdom,A,Subscription
2086,2025-11-15,Organic Search,37,United States,B,Feature Adoption
2087,2025-12-29,Referral,37,United States,B,Feature Adoption
2088,2026-01-30,Organic Search,21,India,A,Feature Adoption
2089,2025-09-10,Email Campaign,19,France,A,Feature Adoption
2090,2025-11-09,Organic Search,38,United States,B,Feature Adoption
2091,2026-04-12,Google Ads,31,United States,A,Feature Adoption
2092,2025-11-18,Organic Search,38,United States,A,Renewal
2093,2026-04-30,Google Ads,20,India,A,Feature Adoption
2094,2026-03-07,Organic Search,55,India,B,Feature Adoption
2095,2025-12-23,Organic Search,36,United States,B,Feature Adoption
2096,2025-08-07,Organic Search,44,France,A,Renewal
2097,2026-04-28,Organic Search,23,United States,B,Feature Adoption
2098,2026-04-06,LinkedIn,51,United States,A,Subscription
2099,2025-09-10,LinkedIn,62,United States,A,Feature Adoption
2100,2026-01-01,Referral,31,Canada,B,Subscription
2101,2026-02-21,Google Ads,63,United States,B,Subscription
2102,2025-07-12,Organic Search,45,United Kingdom,B,Subscription
2103,2025-07-25,Referral,50,United States,B,Subscription
2104,2025-07-17,Email Campaign,38,India,A,Feature Adoption
2105,2026-04-21,Organic Search,22,United States,A,Renewal
2106,2025-08-27,Google Ads,23,France,A,Feature Adoption
2107,2025-10-06,LinkedIn,45,France,A,Feature Adoption
2108,2025-09-16,LinkedIn,59,United States,A,Feature Adoption
2109,2026-02-07,Referral,36,Canada,B,Renewal
2110,2025-07-10,Organic Search,27,United States,B,Feature Adoption
2111,2025-12-15,Google Ads,30,Germany,A,Feature Adoption
2112,2025-12-29,Referral,54,Germany,B,Renewal
2113,2025-10-14,Organic Search,52,United States,A,Subscription
2114,2025-09-04,Google Ads,38,India,A,Renewal
2115,2025-10-15,Organic Search,35,United States,B,Renewal
2116,2025-12-29,Organic Search,46,India,B,Renewal
2117,2025-07-14,Google Ads,65,Germany,B,First Login
2118,2026-02-10,Google Ads,42,United States,A,First Login
2119,2025-09-28,Google Ads,51,United Kingdom,B,Renewal
2120,2025-08-31,Email Campaign,40,Germany,A,Feature Adoption
2121,2025-10-06,Organic Search,50,United States,B,Feature Adoption
2122,2025-08-27,Email Campaign,42,United States,A,Feature Adoption
2123,2025-08-21,Google Ads,22,India,B,Renewal
2124,2025-12-01,Organic Search,59,Germany,A,Feature Adoption
2125,2026-02-27,Organic Search,64,India,A,Feature Adoption
2126,2025-09-11,Referral,18,United States,B,Feature Adoption
2127,2026-02-26,LinkedIn,31,United States,A,Subscription
2128,2026-01-07,LinkedIn,44,Australia,B,Renewal
2129,2025-09-16,LinkedIn,29,Australia,B,Renewal
2130,2025-09-22,Organic Search,43,United States,A,Renewal
2131,2025-11-13,LinkedIn,19,United States,B,Renewal
2132,2025-07-18,LinkedIn,44,United States,B,Feature Adoption
2133,2026-03-26,Organic Search,40,United States,A,Email Verification
2134,2025-08-03,Organic Search,44,Canada,A,Feature Adoption
2135,2025-09-07,Referral,18,Australia,B,Subscription
2136,2025-11-09,Organic Search,41,Germany,A,Subscription
2137,2025-08-19,Google Ads,54,Germany,B,Feature Adoption
2138,2025-09-05,Referral,60,United States,B,Feature Adoption
2139,2026-01-23,Organic Search,33,United Kingdom,B,Feature Adoption
2140,2025-12-02,Organic Search,60,India,A,Feature Adoption
2141,2025-11-14,LinkedIn,45,United States,B,Feature Adoption
2142,2025-07-18,LinkedIn,58,France,B,Feature Adoption
2143,2025-10-02,Organic Search,33,United Kingdom,B,Feature Adoption
2144,2026-04-19,Google Ads,30,India,A,Subscription
2145,2026-04-22,Google Ads,47,India,A,Feature Adoption
2146,2025-08-30,LinkedIn,50,Germany,A,Feature Adoption
2147,2025-10-04,Organic Search,49,Australia,A,Feature Adoption
2148,2025-08-19,LinkedIn,51,United States,B,Renewal
2149,2026-02-04,LinkedIn,26,India,B,Renewal
2150,2025-08-26,Organic Search,26,Germany,A,Feature Adoption
2151,2026-02-09,Google Ads,50,India,B,Renewal
2152,2026-03-19,Organic Search,32,Australia,A,Feature Adoption
2153,2025-12-29,Google Ads,54,France,A,Feature Adoption
2154,2026-03-30,Google Ads,51,United States,B,Feature Adoption
2155,2025-09-23,LinkedIn,32,India,A,Subscription
2156,2025-09-16,Google Ads,45,India,A,Feature Adoption
2157,2026-01-22,Organic Search,44,India,A,Feature Adoption
2158,2025-09-08,LinkedIn,22,United States,B,Subscription
2159,2025-12-07,Organic Search,56,Germany,A,Email Verification
2160,2026-01-27,Organic Search,28,Canada,A,Subscription
2161,2025-11-02,Google Ads,44,United States,B,Feature Adoption
2162,2025-12-27,Organic Search,35,India,B,Subscription
2163,2026-04-26,Email Campaign,46,United States,B,Feature Adoption
2164,2025-12-15,Organic Search,37,United States,A,Subscription
2165,2026-02-27,Organic Search,25,Canada,A,Feature Adoption
2166,2025-09-17,Organic Search,64,India,B,Feature Adoption
2167,2025-07-21,Google Ads,25,India,A,Feature Adoption
2168,2025-09-25,Referral,49,Germany,A,Feature Adoption
2169,2025-08-22,Organic Search,56,Germany,A,Feature Adoption
2170,2026-03-11,Referral,44,India,B,Feature Adoption
2171,2025-11-21,Referral,34,Germany,A,Feature Adoption
2172,2025-11-06,Email Campaign,24,United States,A,Feature Adoption
2173,2026-04-26,Google Ads,60,United Kingdom,B,Renewal
2174,2026-03-07,Google Ads,42,Australia,A,Renewal
2175,2026-01-12,Organic Search,59,United States,A,Feature Adoption
2176,2025-08-30,Email Campaign,55,United States,A,Renewal
2177,2026-02-01,Referral,20,Germany,B,Renewal
2178,2026-02-21,Google Ads,43,United Kingdom,A,Feature Adoption
2179,2026-02-07,LinkedIn,54,United States,B,Subscription
2180,2025-12-16,Organic Search,19,India,A,Subscription
2181,2025-11-07,Google Ads,40,Germany,A,Feature Adoption
2182,2026-02-14,LinkedIn,62,United States,A,Feature Adoption
2183,2025-09-21,Organic Search,53,France,A,Subscription
2184,2025-12-26,LinkedIn,49,United States,A,Feature Adoption
2185,2026-04-02,LinkedIn,32,Australia,B,Feature Adoption
2186,2025-08-16,LinkedIn,49,United States,A,Subscription
2187,2025-10-12,Organic Search,40,Germany,B,Subscription
2188,2026-01-02,LinkedIn,38,India,B,Feature Adoption
2189,2025-12-06,Referral,53,Germany,B,Subscription
2190,2025-09-30,Google Ads,30,Germany,B,Subscription
2191,2026-01-24,Referral,39,United States,A,Feature Adoption
2192,2026-01-14,Organic Search,36,India,A,Renewal
2193,2025-12-13,Email Campaign,20,Canada,B,Feature Adoption
2194,2025-11-18,Organic Search,62,United States,A,Feature Adoption
2195,2025-10-24,Google Ads,27,Australia,B,Feature Adoption
2196,2025-07-11,Referral,46,Canada,B,Subscription
2197,2026-04-17,Organic Search,51,United States,A,Feature Adoption
2198,2026-01-15,LinkedIn,41,Germany,A,Feature Adoption
2199,2026-01-06,Google Ads,33,India,B,Feature Adoption
2200,2025-09-07,Organic Search,62,Australia,B,Subscription
2201,2025-09-04,Organic Search,50,India,A,Feature Adoption
2202,2025-08-23,Referral,64,United Kingdom,B,Subscription
2203,2026-04-10,Referral,35,United States,A,Email Verification
2204,2026-02-10,Google Ads,28,Canada,B,Subscription
2205,2025-07-30,Referral,63,Canada,B,Subscription
2206,2025-08-03,Email Campaign,34,United States,A,Subscription
2207,2026-03-09,Google Ads,26,France,A,Feature Adoption
2208,2026-02-17,Organic Search,37,Germany,B,Subscription
2209,2026-03-18,Email Campaign,52,United States,A,Feature Adoption
2210,2025-07-04,Email Campaign,40,United States,A,Subscription
2211,2025-08-06,LinkedIn,64,United Kingdom,B,Feature Adoption
2212,2025-09-30,Referral,49,United States,A,Feature Adoption
2213,2025-08-18,Email Campaign,61,United Kingdom,B,Subscription
2214,2026-02-28,Organic Search,24,United States,B,Feature Adoption
2215,2026-02-06,Referral,29,Canada,B,Feature Adoption
2216,2025-12-27,Email Campaign,39,United Kingdom,B,Feature Adoption
2217,2025-11-09,Organic Search,53,United Kingdom,B,Feature Adoption
2218,2025-09-25,Organic Search,18,India,B,Feature Adoption
2219,2025-07-15,Referral,41,United Kingdom,A,Renewal
2220,2025-10-05,LinkedIn,52,Canada,B,Feature Adoption
2221,2025-09-18,Google Ads,46,United Kingdom,A,Renewal
2222,2025-09-29,Google Ads,46,Australia,B,Email Verification
2223,2026-04-02,Referral,25,France,A,Feature Adoption
2224,2025-11-27,Organic Search,55,Germany,A,Renewal
2225,2026-03-12,Organic Search,57,United States,A,Renewal
2226,2026-04-07,Referral,25,France,A,Email Verification
2227,2025-11-04,Google Ads,49,United States,B,Subscription
2228,2025-12-31,Organic Search,48,India,A,Renewal
2229,2026-04-29,Organic Search,60,United Kingdom,A,Renewal
2230,2026-04-15,Google Ads,43,United Kingdom,A,Feature Adoption
2231,2025-11-22,Organic Search,30,Canada,B,Subscription
2232,2026-01-23,Google Ads,19,United States,B,Feature Adoption
2233,2026-03-05,LinkedIn,36,United States,A,Subscription
2234,2026-03-28,Referral,23,United States,B,Subscription
2235,2026-04-19,Google Ads,65,United Kingdom,B,Email Verification
2236,2025-12-03,Google Ads,52,United States,B,Renewal
2237,2026-02-08,LinkedIn,29,United Kingdom,A,Subscription
2238,2025-07-23,Referral,29,United States,A,Subscription
2239,2025-08-07,LinkedIn,54,Canada,A,Signup
2240,2026-01-12,Organic Search,36,Germany,B,Feature Adoption
2241,2025-12-17,Email Campaign,32,India,B,Renewal
2242,2025-07-23,Organic Search,57,United Kingdom,A,Renewal
2243,2026-02-02,LinkedIn,58,Germany,B,Renewal
2244,2025-11-17,Google Ads,44,United States,B,Renewal
2245,2025-10-06,Referral,56,Canada,B,Subscription
2246,2025-07-22,LinkedIn,60,Canada,A,Email Verification
2247,2025-08-28,Organic Search,49,India,B,Subscription
2248,2025-09-24,Email Campaign,61,United States,A,Subscription
2249,2025-11-23,Google Ads,54,United States,B,Renewal
2250,2026-01-19,Referral,23,India,A,Feature Adoption
2251,2025-09-04,Google Ads,48,United States,B,Feature Adoption
2252,2026-01-15,Organic Search,22,France,B,Subscription
2253,2026-02-10,LinkedIn,20,Canada,A,Feature Adoption
2254,2025-10-05,LinkedIn,20,Germany,A,Renewal
2255,2025-12-22,Referral,29,United States,B,Feature Adoption
2256,2025-07-29,Google Ads,36,United States,A,Feature Adoption
2257,2025-10-08,Organic Search,19,Germany,A,Email Verification
2258,2025-11-03,LinkedIn,28,United States,B,Renewal
2259,2025-07-30,Organic Search,51,United States,A,Feature Adoption
2260,2025-09-25,LinkedIn,20,United States,B,Feature Adoption
2261,2025-10-28,Organic Search,21,United States,A,Subscription
2262,2025-08-31,Referral,20,France,A,Email Verification
2263,2026-03-01,Email Campaign,36,United Kingdom,A,Feature Adoption
2264,2025-10-30,LinkedIn,40,United Kingdom,A,Feature Adoption
2265,2026-03-03,Referral,52,United States,A,Feature Adoption
2266,2025-11-24,LinkedIn,42,United States,A,Renewal
2267,2026-01-05,LinkedIn,37,Canada,B,Subscription
2268,2026-04-04,Referral,26,India,A,Feature Adoption
2269,2026-01-24,Google Ads,64,Canada,B,Renewal
2270,2026-02-23,Google Ads,43,United States,B,Subscription
2271,2025-11-03,Organic Search,30,United States,A,Subscription
2272,2026-01-03,Referral,44,United Kingdom,B,Feature Adoption
2273,2026-01-18,Organic Search,59,United States,B,Renewal
2274,2026-01-28,Organic Search,53,United States,A,Subscription
2275,2026-03-22,Google Ads,19,India,A,Feature Adoption
2276,2025-09-27,Organic Search,54,Germany,A,Feature Adoption
2277,2026-04-21,LinkedIn,44,United States,B,Feature Adoption
2278,2025-09-05,LinkedIn,57,Canada,A,Feature Adoption
2279,2025-07-19,LinkedIn,23,France,B,Renewal
2280,2025-07-28,Organic Search,40,United States,B,Feature Adoption
2281,2025-10-18,Organic Search,57,United States,A,Feature Adoption
2282,2026-02-14,Google Ads,36,Germany,B,Renewal
2283,2025-09-20,Referral,44,United States,B,Renewal
2284,2026-01-26,Organic Search,48,United Kingdom,A,Feature Adoption
2285,2025-11-05,Email Campaign,27,Germany,A,Email Verification
2286,2025-07-21,Organic Search,42,United States,B,Renewal
2287,2026-04-27,LinkedIn,46,Australia,A,Feature Adoption
2288,2025-07-11,Email Campaign,54,India,B,Feature Adoption
2289,2025-08-13,Referral,26,United States,A,Subscription
2290,2025-09-15,Organic Search,60,India,B,Subscription
2291,2025-11-27,LinkedIn,23,India,B,Renewal
2292,2026-03-11,Organic Search,44,India,A,Feature Adoption
2293,2025-11-07,Organic Search,51,United States,A,Signup
2294,2025-12-11,Referral,33,United States,A,Feature Adoption
2295,2026-02-07,Organic Search,60,United States,B,Feature Adoption
2296,2026-04-09,Organic Search,57,India,B,Subscription
2297,2025-12-02,Google Ads,42,India,B,Subscription
2298,2025-11-16,LinkedIn,50,United States,A,Subscription
2299,2026-01-25,LinkedIn,40,United States,A,Feature Adoption
2300,2026-03-08,Organic Search,46,United States,A,Email Verification
2301,2025-12-11,Referral,19,India,A,Subscription
2302,2025-08-24,Organic Search,22,United States,B,Renewal
2303,2025-08-14,Referral,18,United States,A,Feature Adoption
2304,2025-08-06,Organic Search,47,United Kingdom,A,Feature Adoption
2305,2025-08-24,LinkedIn,26,United States,B,Subscription
2306,2025-08-11,Organic Search,23,Germany,B,Renewal
2307,2025-10-28,Organic Search,42,Germany,B,Subscription
2308,2026-03-01,Referral,49,Germany,A,Feature Adoption
2309,2025-11-25,LinkedIn,21,United Kingdom,B,Subscription
2310,2025-08-10,Organic Search,27,United States,A,Feature Adoption
2311,2025-10-05,LinkedIn,22,Germany,B,Renewal
2312,2025-10-25,Organic Search,55,United Kingdom,B,Subscription
2313,2025-11-24,Organic Search,40,United States,A,Feature Adoption
2314,2025-11-06,Organic Search,21,United States,B,Feature Adoption
2315,2025-07-31,LinkedIn,23,Australia,A,Renewal
2316,2026-02-14,Organic Search,23,Germany,B,Renewal
2317,2026-01-02,LinkedIn,22,United Kingdom,A,Subscription
2318,2025-12-11,Google Ads,48,Germany,B,Feature Adoption
2319,2026-03-08,Organic Search,30,India,B,Feature Adoption
2320,2025-12-28,Google Ads,38,India,A,Subscription
2321,2026-01-23,Google Ads,46,India,B,Subscription
2322,2026-01-14,Google Ads,26,United States,A,Feature Adoption
2323,2025-09-15,Google Ads,60,United States,A,First Login
2324,2025-10-03,Organic Search,48,United States,B,Feature Adoption
2325,2025-07-12,Google Ads,53,United States,B,Feature Adoption
2326,2026-03-13,Google Ads,28,India,B,Subscription
2327,2025-12-28,Email Campaign,38,United States,A,Feature Adoption
2328,2025-09-11,Organic Search,31,India,B,Signup
2329,2025-12-05,LinkedIn,37,United States,A,Feature Adoption
2330,2025-09-01,Google Ads,39,United Kingdom,A,Subscription
2331,2025-09-04,Google Ads,22,India,B,Feature Adoption
2332,2025-11-04,Organic Search,32,United States,A,Renewal
2333,2026-03-01,LinkedIn,54,United Kingdom,A,Subscription
2334,2025-09-04,Email Campaign,54,France,A,Feature Adoption
2335,2026-04-30,LinkedIn,33,Australia,B,Subscription
2336,2025-07-10,Organic Search,42,India,A,Feature Adoption
2337,2025-08-11,Google Ads,64,Canada,B,Subscription
2338,2025-10-07,LinkedIn,27,United States,B,Renewal
2339,2026-02-28,Organic Search,38,United Kingdom,B,Subscription
2340,2026-04-14,Organic Search,38,United States,B,Feature Adoption
2341,2026-04-01,Organic Search,30,Australia,A,Feature Adoption
2342,2025-08-31,Organic Search,30,United States,A,Feature Adoption
2343,2025-11-05,LinkedIn,18,Canada,B,Feature Adoption
2344,2025-11-29,Organic Search,44,Germany,B,Subscription
2345,2025-09-14,Google Ads,28,United States,A,Subscription
2346,2025-08-25,Email Campaign,30,Canada,A,Feature Adoption
2347,2025-09-22,Google Ads,19,United States,B,Renewal
2348,2026-04-09,Google Ads,64,United States,B,Email Verification
2349,2026-02-08,LinkedIn,38,United States,A,Subscription
2350,2025-11-22,Organic Search,20,France,A,Email Verification
2351,2025-09-06,Google Ads,26,India,B,Subscription
2352,2025-10-29,Organic Search,40,United States,B,Subscription
2353,2025-08-05,Google Ads,51,United Kingdom,B,Renewal
2354,2025-09-18,Google Ads,31,United States,B,Feature Adoption
2355,2025-11-11,Organic Search,61,United States,A,Email Verification
2356,2025-10-24,Google Ads,32,United States,A,Renewal
2357,2025-09-09,Google Ads,58,United States,A,Signup
2358,2025-11-26,Google Ads,62,Germany,B,First Login
2359,2025-10-11,Google Ads,55,United States,B,Feature Adoption
2360,2025-08-11,Google Ads,28,United States,B,Feature Adoption
2361,2025-07-04,Referral,36,Germany,B,Feature Adoption
2362,2026-01-15,Organic Search,56,United States,B,Feature Adoption
2363,2025-11-11,Google Ads,46,Germany,B,Subscription
2364,2026-03-20,LinkedIn,25,United States,B,Renewal
2365,2025-10-14,Organic Search,65,United Kingdom,B,Subscription
